ID,envir_labo,envir_clinique,envir_terrain,envir_bibarchives,envir_modele,envir_theoredac,terme_corpus,terme_ressources,terme_valeurs,terme_sources,terme_materiaux,terme_mesures,terme_stat,terme_jeuxdo,terme_basedo,terme_pipeline,terme_brutes,terme_nettoyees,terme_negatives,plus_tech,plus_expe,plus_autom,plus_dorares,plus_dostandards,plus_theo,plus_workflow,plus_modeli,plus_support,reprofam,quali_tracabilite,quali_replicabilite,quali_reproductibilite,quali_explicabilite,quali_rechouv,quali_openschol,quali_transparence,temps_collecte,temps_numeriser,temps_corpus,temps_nettoyer,temps_structurer,temps_analyser,temps_modeliser,temps_visu,temps_qualifier,temps_archiver,temps_qualite,temps_disporech,temps_com,temps_formation,source_terrain,source_instru,source_bddOA,source_bddabo,source_bddcoll,source_article,source_web,source_archive,produit_fichierordi,produit_fichierhteperf,produit_norme,produit_script,produit_logiciel,produit_notesnum,produit_notespap,partagerestreint,partagecontrole,partageligne,partagelicence,oblig_comedit,oblig_comethique,oblig_financeur,oblig_partenaire,oblig_non,oblig_nonapp,dispo_amov,dispo_envoi,dispo_mail,dispo_servsecu,dispo_datapaper,dispo_supplem,dispo_site,dispo_cloudnoninst,dispo_cloudinst,dispo_entrepgal,dispo_entrepdiscip,dispo_git,dispo_nsp,dispo_nonapp,limite_habitude,limite_valo,limite_doute,limite_temps,limite_mesusage,reutilisable,reutilise,mettredispo_cahiers,mettredispo_logiciels,mettredispo_doc,mettredispo_metado,mettredispo_protocole,mettredispo_blog,conserv_ordiperso,conserv_ordiprof,conserv_externe,conserv_servint,conserv_servinst,conserv_servautre,conserv_servinfrastr,conserv_servprive,conserv_web,conserv_archivage,conserv_nonappl,tailleequipe,wavec_perman,wavec_nonperman,wavec_IT,wavec_SI,wavec_bib,wavec_jur,wavec_valo,wavec_scouv,wavec_manag,wavec_com,wavec_intnat,sysOS,log_tab,log_tabsci,log_bdd,log_visu,log_stat,log_image,log_datasci,log_prog,log_entrep,log_nonapp,outil_moi,outil_equipe,outil_parten,outil_employeur,outil_reso,outil_liste,outil_formation,outil_colloque,outil_informel,outil_veille,outil_nonapp,forma_equipe,forma_parten,forma_atelier,forma_informel,forma_mooc,forma_presentiel,forma_continue,forma_tuto,forma_papier,forma_nonapp,collab_cahier,collab_bdd,collab_dosspartage,collab_redacpartage,collab_codepartage,collab_wiki,collab_gestionproj,collab_seul,connsoutien,bénésoutien,oksoutien,soutien_fi,soutien_rh,soutien_infrastr,soutien_tech,soutien_forma,soutien_jur,soutien_ethique,soutien_nonapp,aide_amont,aide_constitution,aide_traitement,aide_stockage,aide_misedispo,aide_valo,aide_publi,aide_nonappl,aidequi_speetab,aidequi_sepecentres,aidequi_labo,aidequi_liste,aidequi_platef,aidequi_formation,aidequi_JE,aidequi_nonappl,anciennete,structure,fct_perma,fct_nonperma,fct_IT,fct_bib,fct_autre,statut,disc_dt,disc_inf,disc_lsh,disc_math,disc_pluri,disc_vie,disc_inge,disc_terre,disc_matiere,disc_pour_ponde,poids,specialite,sexe
1144,Non,Non,Non,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Pas du tout,Non,Non,Non,Oui,Non,Non,Oui,NA,NA,moins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Jamais,Jamais,Jamais,Jamais,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,oui,non,non,non,non,Non,Je ne sais pas,Non,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,seule,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Windows,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Parfois,plutotsat,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Plus de dix ans,Université,Oui,Non,Non,Non,Non,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,autre,Une femme
530,Non,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Assez,Oui,Oui,Non,Non,Non,Non,Oui,moins,moins,NA,moins,moins,moins,NA,NA,moins,moins,moins,moins,moins,NA,Oui,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Parfois,Jamais,Jamais,Jamais,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,non,oui,non,non,non,Oui,Parfois,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,2a5,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Windows,Oui,Non,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,NA,NA,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Plus de dix ans,école,Oui,Non,Non,Non,Non,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,autre,Un homme
984,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Assez,Oui,Oui,Oui,Oui,Oui,Non,Oui,moins,NA,moins,moins,moins,moins,NA,moins,moins,moins,moins,moins,moins,NA,Oui,Non,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Parfois,Parfois,Parfois,Parfois,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,oui,non,non,non,non,Oui,Parfois,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,2a5,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Windows,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Jamais,NA,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Oui,Non,Plus de dix ans,école,Non,Non,Oui,Non,Non,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,autre,Une femme
978,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Assez,Non,Oui,Oui,Oui,Non,Non,Oui,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Parfois,Jamais,Jamais,Jamais,Oui,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,oui,oui,non,oui,non,Oui,Jamais,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,2a5,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Windows,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Oui,Non,Non,Oui,Non,Oui,Jamais,NA,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Plus de dix ans,Université,Oui,Non,Non,Non,Non,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,autre,Une femme
823,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Assez,Oui,Oui,Non,Non,Non,Non,Oui,NA,NA,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,Non,Non,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Parfois,Jamais,Parfois,Jamais,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,non,oui,non,oui,oui,Non,Souvent,Non,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,2a5,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Windows,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Oui,Parfois,insatisfait,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Plus de dix ans,Université,Oui,Non,Non,Non,Non,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,autre,Une femme
87,Non,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Assez,Non,Oui,Non,Non,Non,Non,Oui,moins,NA,moins,NA,NA,plus,plus,NA,NA,moins,moins,NA,moins,moins,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Oui,Parfois,Jamais,Jamais,Jamais,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,non,non,oui,oui,oui,Non,Parfois,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,2a5,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Windows,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Oui,Jamais,tressat,Oui,Oui,Non,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Plus de dix ans,autre,Oui,Non,Non,Non,Non,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,autre,Une femme
834,Non,Non,Non,Non,Non,Oui,Non,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Assez,Oui,Oui,Non,Oui,Oui,Non,Oui,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,Non,Non,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Souvent,Jamais,Jamais,Jamais,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,non,non,oui,oui,non,Oui,Souvent,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,2a5,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,MacOS,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Non applicable,NA,NA,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Moins de cinq ans,autre,Non,Oui,Non,Non,Non,doct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,autre,Un homme
1211,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Assez,Oui,Non,Oui,Non,Non,Non,Oui,moins,NA,NA,moins,moins,moins,NA,moins,moins,moins,moins,moins,moins,moins,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Oui,Souvent,Souvent,Jamais,Jamais,Oui,Non,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,oui,oui,non,oui,oui,Je ne sais pas,Jamais,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,2a5,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Windows,Oui,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,NA,NA,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Cinq à dix ans,NA,Non,Non,Oui,Non,Non,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,autre,Une femme
1092,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Assez,Non,Non,Non,Oui,Non,Non,Oui,plus,NA,moins,NA,NA,moins,NA,NA,moins,moins,moins,NA,NA,NA,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Oui,Jamais,Jamais,Jamais,Jamais,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,oui,non,non,non,non,Non,Parfois,Oui,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,2a5,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,MacOS,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,NA,NA,Non,Oui,Non,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Plus de dix ans,autre,Oui,Non,Non,Non,Non,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,autre,Une femme
835,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Assez,Oui,Non,Oui,Oui,Oui,Non,Oui,moins,moins,moins,NA,NA,moins,moins,plus,moins,NA,moins,moins,moins,moins,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Oui,Oui,Parfois,Jamais,Jamais,Parfois,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,non,non,oui,non,oui,Oui,Parfois,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,6a10,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Windows,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,NA,NA,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Plus de dix ans,CNRS,Non,Non,Oui,Non,Oui,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,autre,Autre
430,Non,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Tout à fait,Non,Non,Non,Oui,Non,Non,Oui,plus,NA,plus,NA,NA,plus,NA,NA,NA,NA,NA,NA,moins,moins,Oui,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Toujours,Souvent,NA,NA,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,oui,oui,oui,non,non,Je ne sais pas,Parfois,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,2a5,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Windows,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Souvent,tressat,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Plus de dix ans,CNRS,Oui,Non,Non,Non,Non,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,autre,Une femme
810,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Tout à fait,Oui,Non,Oui,Oui,Non,Non,Oui,moins,moins,moins,NA,moins,plus,NA,NA,NA,NA,NA,NA,NA,NA,Oui,Non,Non,Non,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Parfois,Jamais,Jamais,Jamais,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,non,oui,oui,non,oui,Non,Parfois,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,2a5,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Windows,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Jamais,NA,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Plus de dix ans,Université,Oui,Non,Non,Non,Non,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,autre,Une femme
15,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Pas du tout,Oui,Non,Oui,Non,Oui,Non,Oui,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,NA,NA,NA,NA,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,non,oui,oui,non,oui,Non,Jamais,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,6a10,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,LinuxUnix,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,NA,NA,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Moins de cinq ans,NA,Oui,Non,Non,Non,Non,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,NA,Autre
1054,Non,Non,Non,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Oui,Peu,Oui,Non,Non,Non,Oui,Non,Oui,moins,moins,NA,moins,moins,NA,NA,moins,NA,moins,NA,moins,moins,moins,Non,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Oui,Souvent,Jamais,Parfois,Jamais,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,oui,oui,non,non,oui,Non,Parfois,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,2a5,Oui,Oui,Non,Non,Oui,Non,Oui,Non,Oui,Oui,Non,Windows,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Parfois,NA,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Plus de dix ans,Université,Non,Non,Oui,Non,Oui,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,NA,Une femme
848,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Assez,Oui,Non,Non,Oui,Non,Non,Non,moins,NA,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,NA,NA,Oui,Non,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Parfois,Jamais,Jamais,Jamais,Non,Non,Oui,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,oui,oui,non,oui,non,Oui,Parfois,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,2a5,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Windows,Oui,Non,Oui,Non,Oui,Non,Non,Non,Oui,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,Oui,Oui,Non,Non,Non,Non,Oui,Parfois,plutotsat,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Cinq à dix ans,NA,Non,Non,Oui,Non,Oui,fonct,Oui,Non,Non,Non,Non,Non,Non,Non,Non,DE,3.4,NA,Une femme
293,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Tout à fait,Oui,Oui,Oui,Oui,Oui,Oui,Oui,moins,moins,NA,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,NA,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Jamais,Souvent,Jamais,Souvent,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,oui,oui,non,oui,non,Oui,Souvent,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,2a5,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Windows,Oui,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Parfois,plutotsat,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Cinq à dix ans,Université,Oui,Non,Non,Non,Non,CDD,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,DE,3.4,histoire,Un homme
315,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Tout à fait,Non,Oui,Oui,Oui,Oui,Non,Oui,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,NA,moins,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Souvent,Toujours,Parfois,Parfois,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Oui,Non,Non,non,oui,non,non,oui,Oui,Toujours,Non,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Non,2a5,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Windows,Oui,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Souvent,tressat,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Plus de dix ans,Université,Oui,Non,Non,Non,Non,fonct,Non,Non,Oui,Non,Non,Non,Non,Non,Non,LSH,0.6,archéologie,Un homme
